Name;Parent;Level;Occurance;Type;Min;Max;Description
UNIT_ISO;E1BPE1MARMRT;3;0..1;String;;3;Unidade de medida para a exibição
SUB_UOM;E1BPE1MARMRT;3;0..1;String;;3;Unidade de medida inferior em uma hierarquia de embalagem
SUB_UOM_ISO;E1BPE1MARMRT;3;0..1;String;;3;Unidade de medida inferior em código ISO
MATERIAL_EXTERNAL;E1BPE1MARMRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARMRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARMRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
NESTING_FACTOR;E1BPE1MARMRT;3;0..1;String;;4;Volume restante após aninhamento (em %)
MAXIMUM_STACKING;E1BPE1MARMRT;3;0..1;String;;3;Fator de empilhamento máximo
CAPACITY_USAGE;E1BPE1MARMRT;3;0..1;String;;17;Consumo da capacidade
EWM_CW_UOM_TYPE;E1BPE1MARMRT;3;0..1;String;;1;EWM-CW: categoria da unidade de medida
MATERIAL_LONG;E1BPE1MARMRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MARMRTX;IDOC;2;0..999999;Complex;;;Transf.dados varejo - barra de seleção para BAPIE1MARMRT
FUNCTION;E1BPE1MARMRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARMRTX;3;0..1;String;;18;Nº do material
ALT_UNIT;E1BPE1MARMRTX;3;0..1;String;;3;Unidade medida alternativa p/unid.gestão estoque
ALT_UNIT_ISO;E1BPE1MARMRTX;3;0..1;String;;3;UM alternativa para a unidade gestão de estoque em code ISO
NUMERATOR;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DENOMINATR;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EAN_UPC;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EAN_CAT;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LENGTH;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
WIDTH;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HEIGHT;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNIT_DIM;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNIT_DIM_ISO;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VOLUME;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VOLUMEUNIT;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VOLUMEUNIT_ISO;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GROSS_WT;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNIT_OF_WT;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNIT_OF_WT_ISO;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SUB_UOM;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SUB_UOM_ISO;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_EXTERNAL;E1BPE1MARMRTX;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARMRTX;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARMRTX;3;0..1;String;;10;Nº de versão para campo MATERIAL
NESTING_FACTOR;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAXIMUM_STACKING;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CAPACITY_USAGE;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EWM_CW_UOM_TYPE;E1BPE1MARMRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_LONG;E1BPE1MARMRTX;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MAMTRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - textos de material dependentes da UM
FUNCTION;E1BPE1MAMTRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MAMTRT;3;0..1;String;;18;Nº do material
LANGU;E1BPE1MAMTRT;3;0..1;String;;1;Código de idioma
LANGU_ISO;E1BPE1MAMTRT;3;0..1;String;;2;Código de idiomas SAP de 2 dígitos
ALT_UNIT;E1BPE1MAMTRT;3;0..1;String;;3;Unidade medida alternativa p/unid.gestão estoque
ALT_UNIT_ISO;E1BPE1MAMTRT;3;0..1;String;;3;UM alternativa para a unidade gestão de estoque em code ISO
TEXT_ID;E1BPE1MAMTRT;3;0..1;String;;2;Mestre material: ID texto breve por unidade de medida
CONSEC_NO;E1BPE1MAMTRT;3;0..1;String;;2;Nº sequencial para MAMT (2 caracteres)
MATL_DESCR;E1BPE1MAMTRT;3;0..1;String;;40;Texto breve material para unidade de medida
MATERIAL_EXTERNAL;E1BPE1MAMTRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MAMTRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MAMTRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MAMTRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MEANRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - nº europeu do artigo (EAN)
FUNCTION;E1BPE1MEANRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MEANRT;3;0..1;String;;18;Nº do material
UNIT;E1BPE1MEANRT;3;0..1;String;;3;Unidade de medida para a exibição
UNIT_ISO;E1BPE1MEANRT;3;0..1;String;;3;Unidade de medida para a exibição
EAN_UPC;E1BPE1MEANRT;3;0..1;String;;18;Nº europeu do artigo (EAN)
EAN_CAT;E1BPE1MEANRT;3;0..1;String;;2;Ctg.de número do nº europeu do artigo
MATERIAL_EXTERNAL;E1BPE1MEANRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MEANRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MEANRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
SEGMENT;E1BPE1MEANRT;3;0..1;String;;16;Valor de segmentação
MATERIAL_LONG;E1BPE1MEANRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
SEG_LONG;E1BPE1MEANRT;3;0..1;String;;40;Valor de segmentação
E1BPE1MLEART;IDOC;2;0..999999;Complex;;;Transf.dados varejo - EANs específicos do fornecedor
FUNCTION;E1BPE1MLEART;3;0..1;String;;3;Função
MATERIAL;E1BPE1MLEART;3;0..1;String;;18;Nº do material
UNIT;E1BPE1MLEART;3;0..1;String;;3;Unidade de medida para a exibição
UNIT_ISO;E1BPE1MLEART;3;0..1;String;;3;Unidade de medida para a exibição
VENDOR_NO;E1BPE1MLEART;3;0..1;String;;10;Nº conta do fornecedor
EAN_UPC;E1BPE1MLEART;3;0..1;String;;18;Nº europeu do artigo (EAN)
MAIN_EAN;E1BPE1MLEART;3;0..1;String;;1;Código: EAN principal do fornecedor
VEND_MAT;E1BPE1MLEART;3;0..1;String;;35;Nº material atribuído pelo fornecedor
MATERIAL_EXTERNAL;E1BPE1MLEART;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MLEART;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MLEART;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MLEART;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MALGRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - módulos de layout
FUNCTION;E1BPE1MALGRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MALGRT;3;0..1;String;;18;Nº do material
UNIT;E1BPE1MALGRT;3;0..1;String;;3;Unidade de medida para a exibição
UNIT_ISO;E1BPE1MALGRT;3;0..1;String;;3;Unidade de medida para a exibição
LAYOUT_MOD;E1BPE1MALGRT;3;0..1;String;;10;Módulo layout
SORT_SEQ;E1BPE1MALGRT;3;0..1;String;;10;Nº sequência de ordenação em módulo de layout 1
MAIN_LMOD;E1BPE1MALGRT;3;0..1;String;;1;Código: módulo de layout principal
FACING;E1BPE1MALGRT;3;0..1;String;;15;Nº de materiais colocados um ao lado do outro
SHELF_BOARD_NUMBER;E1BPE1MALGRT;3;0..1;String;;10;Seção da prateleira
FRONT;E1BPE1MALGRT;3;0..1;String;;15;Núm.materiais posicionados um acima do outro
SHELF_QUANTITY_MAX;E1BPE1MALGRT;3;0..1;String;;15;Qtd.máxima de prateleira
SHELF_QUANTITY_OPT;E1BPE1MALGRT;3;0..1;String;;15;Quantidade de prateleira ótima
PRES_QNT;E1BPE1MALGRT;3;0..1;String;;15;Qtd.apresentação
LAYMOD_VER;E1BPE1MALGRT;3;0..1;String;;4;Versão de um módulo layout
MATERIAL_EXTERNAL;E1BPE1MALGRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MALGRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MALGRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
LAYMOD_VAR;E1BPE1MALGRT;3;0..1;String;;4;Variante para a versão do módulo layout
EXCLUSION;E1BPE1MALGRT;3;0..1;String;;1;Flag de exclusão
MATERIAL_LONG;E1BPE1MALGRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MALGRTX;IDOC;2;0..999999;Complex;;;Transf.dados varejo - barra de seleção para BAPIE1MALGRT
FUNCTION;E1BPE1MALGRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MALGRTX;3;0..1;String;;18;Nº do material
UNIT;E1BPE1MALGRTX;3;0..1;String;;3;Unidade de medida para a exibição
UNIT_ISO;E1BPE1MALGRTX;3;0..1;String;;3;Unidade de medida para a exibição
LAYOUT_MOD;E1BPE1MALGRTX;3;0..1;String;;10;Módulo layout
SORT_SEQ;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAIN_LMOD;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FACING;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SHELF_BOARD_NUMBER;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FRONT;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SHELF_QUANTITY_MAX;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SHELF_QUANTITY_OPT;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRES_QNT;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LAYMOD_VER;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_EXTERNAL;E1BPE1MALGRTX;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MALGRTX;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MALGRTX;3;0..1;String;;10;Nº de versão para campo MATERIAL
LAYMOD_VAR;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EXCLUSION;E1BPE1MALGRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_LONG;E1BPE1MALGRTX;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MLANRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - dados de controle
FUNCTION;E1BPE1MLANRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MLANRT;3;0..1;String;;18;Nº do material
DEPCOUNTRY;E1BPE1MLANRT;3;0..1;String;;3;País fornecedor (país onde a mercadoria é expedida)
DEPCOUNTRY_ISO;E1BPE1MLANRT;3;0..1;String;;2;País fornecedor em code ISO
TAX_TYPE_1;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_1;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_2;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_2;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_3;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_3;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_4;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_4;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_5;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_5;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_6;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_6;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_7;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_7;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_8;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_8;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_TYPE_9;E1BPE1MLANRT;3;0..1;String;;4;Ctg.imposto (sales tax, federal sales tax,...)
TAXCLASS_9;E1BPE1MLANRT;3;0..1;String;;1;Classificação fiscal do material
TAX_IND;E1BPE1MLANRT;3;0..1;String;;1;Indicador de imposto material (compras)
MATERIAL_EXTERNAL;E1BPE1MLANRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MLANRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MLANRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MLANRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MBEWRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - dados de avaliação
FUNCTION;E1BPE1MBEWRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MBEWRT;3;0..1;String;;18;Nº do material
VAL_AREA;E1BPE1MBEWRT;3;0..1;String;;4;Área de avaliação
VAL_TYPE;E1BPE1MBEWRT;3;0..1;String;;10;Tipo de avaliação
DEL_FLAG;E1BPE1MBEWRT;3;0..1;String;;1;Marcação p/eliminar todos os dads.mat.de um tipo avaliação
PRICE_CTRL;E1BPE1MBEWRT;3;0..1;String;;1;Código de controle de preço
MOVING_PR;E1BPE1MBEWRT;3;0..1;String;;25;Preço médio móvel/preço interno periódico
STD_PRICE;E1BPE1MBEWRT;3;0..1;String;;25;Prç.standard
PRICE_UNIT;E1BPE1MBEWRT;3;0..1;String;;6;Unidade preço
VAL_CLASS;E1BPE1MBEWRT;3;0..1;String;;4;Classe de avaliação
PR_CTRL_PP;E1BPE1MBEWRT;3;0..1;String;;1;Código de controle do preço do período precedente
MOV_PR_PP;E1BPE1MBEWRT;3;0..1;String;;25;Preço médio móvel/preço interno periódico período precedente
STD_PR_PP;E1BPE1MBEWRT;3;0..1;String;;25;Preço standard do período anterior
PR_UNIT_PP;E1BPE1MBEWRT;3;0..1;String;;6;Unidade de preço do período precedente
VCLASS_PP;E1BPE1MBEWRT;3;0..1;String;;4;Classe de avaliação do período precedente
PR_CTRL_PY;E1BPE1MBEWRT;3;0..1;String;;1;Código de controle de preço do ano precedente
MOV_PR_PY;E1BPE1MBEWRT;3;0..1;String;;25;Preço médio móvel/preço interno periódico do ano precedente
STD_PR_PY;E1BPE1MBEWRT;3;0..1;String;;25;Preço standard do ano precedente
PR_UNIT_PY;E1BPE1MBEWRT;3;0..1;String;;6;Unidade de preço do ano precedente
VCLASS_PY;E1BPE1MBEWRT;3;0..1;String;;4;Classe de avaliação do ano precedente
VAL_CAT;E1BPE1MBEWRT;3;0..1;String;;1;Categoria de avaliação
FUTURE_PR;E1BPE1MBEWRT;3;0..1;String;;25;Preço futuro
VALID_FROM;E1BPE1MBEWRT;3;0..1;String;;8;Início da validade do preço
TAXPRICE_1;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime o valor fiscal - nível 1
COMMPRICE1;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime valor comercial - nível 1
TAXPRICE_3;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime o valor tributário - nível 3
COMMPRICE3;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime valor comercial - nível 3
LIFO_FIFO;E1BPE1MBEWRT;3;0..1;String;;1;Relevante para LIFO/FIFO
POOLNUMBER;E1BPE1MBEWRT;3;0..1;String;;4;Nº pool para avaliação LIFO
TAXPRICE_2;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime o valor fiscal - nível 2
COMMPRICE2;E1BPE1MBEWRT;3;0..1;String;;25;Preço que exprime valor comercial - nível 2
DEVAL_IND;E1BPE1MBEWRT;3;0..1;String;;2;Valor mais baixo: indicador de desvalorização
ML_ACTIVE;E1BPE1MBEWRT;3;0..1;String;;1;Ledger de material ativado a nível de material
ML_SETTLE;E1BPE1MBEWRT;3;0..1;String;;1;Apropriação custos do ledger de materiais: controle
VAL_MARGIN;E1BPE1MBEWRT;3;0..1;String;;9;Margem de avaliação
VM_SO_STK;E1BPE1MBEWRT;3;0..1;String;;4;Classe de avaliação para estoque ordem de cliente
VM_P_STOCK;E1BPE1MBEWRT;3;0..1;String;;4;Classe de avaliação para estoque para projeto
MATL_USAGE;E1BPE1MBEWRT;3;0..1;String;;1;Utilização de material
MAT_ORIGIN;E1BPE1MBEWRT;3;0..1;String;;1;Origem de material
IN_HOUSE;E1BPE1MBEWRT;3;0..1;String;;1;Produção interna
TAX_CML_UN;E1BPE1MBEWRT;3;0..1;String;;6;Unidade dos preços que exprimem val.comercial/tributário
ORIG_GROUP;E1BPE1MBEWRT;3;0..1;String;;4;Grupo de origem como subdivisão da classe de custo
ORIG_MAT;E1BPE1MBEWRT;3;0..1;String;;1;Origem referida a material
OVERHEAD_GRP;E1BPE1MBEWRT;3;0..1;String;;10;Grupo de custos indiretos do cálculo de custos
WITH_QTY_STRUCT;E1BPE1MBEWRT;3;0..1;String;;1;O material será cálculado com estrutura quantitativa
PLND_PRICE;E1BPE1MBEWRT;3;0..1;String;;25;Preço planejado futuro
PLNDPRICE1;E1BPE1MBEWRT;3;0..1;String;;25;Preço planejado futuro 1
PLNDPRICE2;E1BPE1MBEWRT;3;0..1;String;;25;Preço planejado futuro 2
PLNDPRICE3;E1BPE1MBEWRT;3;0..1;String;;25;Preço planejado futuro 3
PLNDPRDATE1;E1BPE1MBEWRT;3;0..1;String;;8;Data a partir da qual será válido o preço previsto 1
PLNDPRDATE2;E1BPE1MBEWRT;3;0..1;String;;8;Data a partir da qual será válido o preço previsto 2
PLNDPRDATE3;E1BPE1MBEWRT;3;0..1;String;;8;Data a partir da qual será válido o preço previsto 3
MATERIAL_EXTERNAL;E1BPE1MBEWRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MBEWRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MBEWRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MBEWRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MBEWRTX;IDOC;2;0..999999;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1MBEWERT
FUNCTION;E1BPE1MBEWRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MBEWRTX;3;0..1;String;;18;Nº do material
VAL_AREA;E1BPE1MBEWRTX;3;0..1;String;;4;Área de avaliação
VAL_TYPE;E1BPE1MBEWRTX;3;0..1;String;;10;Tipo de avaliação
DEL_FLAG;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRICE_CTRL;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MOVING_PR;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STD_PRICE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRICE_UNIT;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VAL_CLASS;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_CTRL_PP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MOV_PR_PP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STD_PR_PP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_UNIT_PP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VCLASS_PP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_CTRL_PY;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MOV_PR_PY;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STD_PR_PY;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PR_UNIT_PY;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VCLASS_PY;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VAL_CAT;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FUTURE_PR;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VALID_FROM;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TAXPRICE_1;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMMPRICE1;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TAXPRICE_3;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMMPRICE3;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LIFO_FIFO;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
POOLNUMBER;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TAXPRICE_2;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMMPRICE2;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DEVAL_IND;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ML_ACTIVE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ML_SETTLE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VAL_MARGIN;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VM_SO_STK;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VM_P_STOCK;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATL_USAGE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAT_ORIGIN;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
IN_HOUSE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TAX_CML_UN;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ORIG_GROUP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ORIG_MAT;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OVERHEAD_GRP;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
WITH_QTY_STRUCT;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PLND_PRICE;E1BPE1MBEWRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
